index,author,author_gnd,author_gnd_available,dnb_gender,dnb_birth,dnb_death,dnb_countries,dnb_occupations,dnb_occupations_count
602,"Oswald, Heinrich Siegmund",http://d-nb.info/117155292,True,male,1751.0,1834.0,Deutschland (XA-DE),Komponist + Schriftsteller + Kaufmann + Geheimer Rat + Selbstverleger,5.0
604,"Schollmeyer, Johann Georg",http://d-nb.info/139288546,True,male,1768.0,1839.0,"Sonstiges Ausland, Unbekanntes Land (ZZ)",Theologe + Pädagoge,2.0
611,"Rückert, Friedrich",http://d-nb.info/118603817,True,male,1788.0,1866.0,Deutschland (XA-DE),Orientalist + Hochschullehrer + Philologe + Schriftsteller + Librettist,5.0
612,"Jacobi, Johann Georg",http://d-nb.info/118775782,True,male,1740.0,1814.0,Deutschland (XA-DE),Schriftsteller + Philosoph + Hochschullehrer,3.0
614,"Menzel, K. A.",,False,,,,,,
619,"Braun, C. G.",,False,,,,,,
624,"Schrön, E.",,False,,,,,,
628,"Schreiber, Christian",(?) http://d-nb.info/117039993,True,male,1781.0,1857.0,Deutschland (XA-DE),Schriftsteller + Theologe + Philologe + Philosoph + Superintendent,5.0
630,"Roth, Friedrich",,False,,,,,,
633,Germann,,False,,,,,,
645,"Zauper, J. St.",,False,,,,,,
647,Müller,,False,,,,,,
648,Wiß,,False,,,,,,
653,D.,,False,,,,,,
654,"Förster, Friedrich Christoph",http://d-nb.info/100278043,True,male,1791.0,1868.0,Deutschland (XA-DE),Schriftsteller + Historiker + Theaterintendant + Publizist + Bibliothekar,5.0
656,Hintze,,False,,,,,,
657,…dt.,,False,,,,,,
659,"Würkert, Ludwig",http://d-nb.info/117374997,True,male,1800.0,1876.0,Deutschland (XA-DE),Pfarrer + Schriftsteller,2.0
661,"Streckfuß, Karl",http://d-nb.info/117313165,True,male,1778.0,1844.0,Deutschland (XA-DE),Schriftsteller + Jurist + Übersetzer,3.0
664,"Trautschold, Johann Gottlieb",http://d-nb.info/117406643,True,male,1777.0,1862.0,Deutschland (XA-DE),Theologe + Pädagoge,2.0
665,"Müller, Niklas",(?) http://d-nb.info/117608122,True,male,1770.0,1851.0,Deutschland (XA-DE),Schriftsteller + Maler + Kunsterzieher,3.0
666,"Rosenthal, Wilhelm von",,False,,,,,,
675,"Thilo, Heinrich",(?) http://d-nb.info/130931012,True,,,1565.0,,Pfarrer,1.0
678,"Arndt, Ernst Moritz",http://d-nb.info/118504118,True,male,1769.0,1860.0,Deutschland (XA-DE),Schriftsteller + Lyriker + Publizist + Historiker + Volkskundler + Linguist + Hochschullehrer + Politiker + Abgeordneter + Freiheitskämpfer + Komponist + Theologe,12.0
679,"Wächter, Leonhard",http://d-nb.info/118806432,True,male,1762.0,1837.0,Deutschland (XA-DE),Historiker + Schriftsteller,2.0
682,"Friederich, Joh. Fr. Wilh.",,False,,,,,,
689,"Vogelweide, Walther von der",https://d-nb.info/gnd/118628976,True,male,1170.0,1230.0,Deutschland (XA-DE),Schriftsteller + Troubadour + Liederdichter,3.0
699,"Fueßli, Johann Heinrich",http://d-nb.info/118694162,True,male,1745.0,1832.0,Schweiz (XA-CH),Historiker + Politiker + Schriftsteller + Verleger,4.0
703,Buri,,False,,,,,,
706,"Baur, Karl",http://d-nb.info/141898542,True,male,1788.0,1877.0,Deutschland (XA-DE),Lehrer + Schriftsteller + Librettist,3.0
708,"Schlegel, Friedrich",http://d-nb.info/118607987,True,male,1772.0,1829.0,Deutschland (XA-DE) + Frankreich (XA-FR) + Österreich (XA-AT),Schriftsteller + Philosoph + Philologe + Kritiker + Literarhistoriker,5.0
709,Stricker,https://d-nb.info/gnd/118619284,True,,,,Deutschland (XA-DE),Schriftsteller,1.0
711,"Uhland, Ludwig",http://d-nb.info/118625063,True,male,1787.0,1862.0,Deutschland (XA-DE),Schriftsteller + Literarhistoriker + Hochschullehrer + Librettist + Germanist + Jurist + Politiker + Abgeordneter,8.0
712,Nien,,False,,,,,,
723,"Pietznigg, Franz",http://d-nb.info/1026070163,True,male,1803.0,1856.0,Slowenien (XA-SI) + Österreich (XA-AT),Schriftsteller + Journalist,2.0
729,"Schmidt, L. Fr.",,False,,,,,,
731,"Grabbe, Christian Dietrich",http://d-nb.info/118541102,True,male,1801.0,1836.0,Deutschland (XA-DE),Dramaturg + Dramatiker + Jurist + Beamter,4.0
743,"Bechstein, Ludwig",https://d-nb.info/gnd/118654292,True,male,1801.0,1860.0,Deutschland (XA-DE),Schriftsteller + Historiker + Bibliothekar + Apotheker + Archivar + Freimaurer,6.0
744,"Immermann, Karl Leberecht",http://d-nb.info/118555553,True,male,1796.0,1840.0,Deutschland (XA-DE),Schriftsteller + Lyriker + Jurist + Dramatiker + Theaterintendant,5.0
747,"Schwab, Gustav",http://d-nb.info/118762745,True,male,1792.0,1850.0,Deutschland (XA-DE),Schriftsteller + Pfarrer + Evangelischer Theologe + Gymnasiallehrer + Literarhistoriker + Klassischer Philologe,6.0
751,"Döring, Heinrich",http://d-nb.info/116160055,True,male,1789.0,1862.0,Deutschland (XA-DE),Schriftsteller + Theologe + Mineraloge + Journalist + Übersetzer,5.0
759,"Schön, Johann",http://d-nb.info/116857811,True,male,1802.0,1839.0,Deutschland (XA-DE),Schriftsteller + Staatswissenschaftler + Jurist,3.0
766,"Schenk, Eduard von",http://d-nb.info/119079445,True,male,1788.0,1841.0,Deutschland (XA-DE),Schriftsteller,1.0
767,"Anschütz, Ernst",https://d-nb.info/gnd/116312343,True,male,1780.0,1861.0,Deutschland (XA-DE),Pädagoge + Organist + Komponist + Liederdichter + Freimaurer,5.0
777,"Spalding, Georg Ludwig",http://d-nb.info/117480088,True,male,1762.0,1811.0,Deutschland (XA-DE),Philologe + Pädagoge,2.0
779,"Grün, Anastasius",http://d-nb.info/118719033,True,male,1806.0,1876.0,Österreich (XA-AT),Schriftsteller + Politiker,2.0
788,Werner,,False,,,,,,
790,"Luther, Martin",http://d-nb.info/118575449,True,male,1483.0,1546.0,Deutschland (XA-DE),Reformator + Theologe + Komponist + Übersetzer + Schriftsteller,5.0
799,"Seidl, Johann Gabriel",http://d-nb.info/117464392,True,male,1804.0,1875.0,Österreich (XA-AT),Schriftsteller + Gymnasiallehrer + Historiker + Archäologe + Librettist,5.0
803,"Platen, August Graf von",http://d-nb.info/118594869,True,male,1796.0,1835.0,Deutschland (XA-DE),Schriftsteller + Librettist,2.0
817,Bodenburg,,False,,,,,,
819,"Vogl, Johann Nepomuk",http://d-nb.info/118768972,True,male,1802.0,1866.0,Österreich (XA-AT),Schriftsteller + Beamter,2.0
828,"Weißer, Friedrich Christoph",http://d-nb.info/117301817,True,male,1761.0,1836.0,Deutschland (XA-DE),Schriftsteller,1.0
834,"Dreyer, Johann Matthias",http://d-nb.info/104263199,True,male,1717.0,1769.0,Deutschland (XA-DE),Schriftsteller,1.0
848,Landau,,False,,,,,,
849,"Adlersberg, Gödke von",,False,,,,,,
851,"Grimm, Albert Ludwig",http://d-nb.info/119097850,True,male,1786.0,1872.0,Deutschland (XA-DE),Schriftsteller + Pädagoge + Politiker + Abgeordneter,4.0
855,"Schenkendorf, Max von",http://d-nb.info/118754599,True,male,1783.0,1817.0,Deutschland (XA-DE),Schriftsteller,1.0
870,"Stägemann, Friedrich August von",http://d-nb.info/11907947X,True,male,1763.0,1840.0,Deutschland (XA-DE),Politiker + Staatsrat + Lyriker + Schriftsteller,4.0
875,Brunnquell,,False,,,,,,
882,"Blumauer, Alois",http://d-nb.info/118511963,True,male,1755.0,1798.0,Österreich (XA-AT),Schriftsteller + Publizist + Satiriker + Zensor + Buchhändler,5.0
896,Bodmer,,False,,,,,,
901,"Alxinger, Johann Baptist Edler von",http://d-nb.info/118648594,True,male,1755.0,1797.0,Österreich (XA-AT),Schriftsteller + Philologe + Klassischer Philologe + Librettist,4.0
918,"Rousseau, Jean Baptist",http://d-nb.info/100261779,True,male,1802.0,1867.0,Deutschland (XA-DE),Schriftsteller + Journalist + Librettist,3.0
920,"Kannegießer, P. F.",,False,,,,,,
929,"Fehne, Christian August",,False,,,,,,
936,Braun,,False,,,,,,
939,"Wahlert, G. C. A.",,False,,,,,,
944,"Schlenckert, Friedrich Christian",http://d-nb.info/100329578,True,male,1757.0,1826.0,Deutschland (XA-DE),Schriftsteller + Literarhistoriker + Lehrer,3.0
948,"Schönaich, Christoph Otto von",https://d-nb.info/gnd/108972755,True,male,1725.0,1807.0,Deutschland (XA-DE) + Polen (XA-PL),Schriftsteller,1.0
958,"Pressel, Ludwig",http://d-nb.info/1041253133,True,male,1800.0,1846.0,Deutschland (XA-DE),Schriftsteller,1.0
959,"Lohenstein, Daniel Caspar",http://d-nb.info/118574078,True,male,1635.0,1683.0,Deutschland (XA-DE),Schriftsteller + Jurist,2.0
962,"Stolterfoth, Adelheid von",http://d-nb.info/116002468,True,female,1800.0,1875.0,Deutschland (XA-DE),Schriftstellerin,1.0
980,"Oebeke, Franz",http://d-nb.info/12053522X,True,male,1802.0,1865.0,Deutschland (XA-DE),Gymnasiallehrer,1.0
990,"Broxtermann, Theobald Wilhelm",http://d-nb.info/116723866,True,male,1771.0,1800.0,Deutschland (XA-DE),Schriftsteller + Jurist + Archivar,3.0
994,"Böhringer, August",http://d-nb.info/116221798,True,male,1792.0,1846.0,Deutschland (XA-DE),Schriftsteller + Privatgelehrter + Arzt,3.0
1010,"Krug von Nidda, Friedrich",http://d-nb.info/116566965,True,male,1776.0,1843.0,Deutschland (XA-DE),Schriftsteller,1.0
1012,Heinrich von Veldeke,https://d-nb.info/gnd/11854845X,True,male,,,Deutschland (XA-DE),Minnesänger,1.0
1020,"Hardenberg, Georg Philipp Friedrich",http://d-nb.info/118588893,True,male,1772.0,1801.0,Deutschland (XA-DE),Schriftsteller + Bergingenieur + Geologe + Philosoph + Librettist,5.0
1022,"Liechtenstein, Ulrich von",http://d-nb.info/118625306,True,,1210.0,1275.0,Deutschland (XA-DE),,
1025,"Heinze, K. E. T.",,False,,,,,,
1028,"Welcker, Philipp Heinrich",http://d-nb.info/gnd/117309451,True,male,1794.0,1871.0,Deutschland (XA-DE),Philologe + Gymnasiallehrer + Bibliothekar + Schriftsteller + Freimaurer,5.0
1029,"Sendtner, J. J.",(?) http://d-nb.info/117472107,True,male,1784.0,1833.0,Deutschland (XA-DE),Philologe + Schriftsteller + Redakteur,3.0
1031,"Weber, Otto",(?) http://d-nb.info/104860764X,True,male,1808.0,1880.0,Deutschland (XA-DE) + Österreich (XA-AT),Rechtsanwalt + Schriftsteller + Lyriker,3.0
1048,Bärmann,,False,,,,,,
1049,"Werner, R. Z.",,False,,,,,,
1054,"Högen, Joseph Edler von",http://d-nb.info/137592167,True,,1767.0,1820.0,Österreich (XA-AT),Schriftsteller + Jurist,2.0
1055,"Nell, Franz Maria von",http://d-nb.info/11553170X,True,male,1795.0,1852.0,Tschechische Republik (XA-CZ) + Deutschland (XA-DE),Schriftsteller + Verwaltungsbeamter,2.0
1066,"Assing, David",http://d-nb.info/102182094,True,male,1787.0,1842.0,"Deutschland (XA-DE) + Jüdischer Kulturkreis (Repräsentanten des jüdischen Kulturkreises, die nicht an den Staat Israel gebunden sind) (XY)",Schriftsteller + Arzt,2.0
1068,"Duller, Eduard",http://d-nb.info/118968572,True,male,1809.0,1853.0,Deutschland (XA-DE),Schriftsteller + Journalist + Historiker + Politiker + Prediger,5.0
1078,"Suchenwirt, Peter",http://d-nb.info/118619829,True,male,1320.0,1396.0,Österreich (XA-AT) + Deutschland (XA-DE),Schriftsteller,1.0
1079,"Halbsuter, Hans",http://d-nb.info/1089828489,True,,1410.0,1480.0,Schweiz (XA-CH),Liederdichter,1.0
1080,Gaßler,,False,,,,,,
1081,"Frankl, Ludwig August",http://d-nb.info/116718234,True,male,1810.0,1894.0,"Österreich (XA-AT) + Tschechische Republik (XA-CZ) + Jüdischer Kulturkreis (Repräsentanten des jüdischen Kulturkreises, die nicht an den Staat Israel gebunden sind) (XY)",Schriftsteller + Philanthrop + Arzt + Journalist + Dramatiker + Philologe + Hochschullehrer,7.0
1082,"Kotzebue, August von",https://d-nb.info/gnd/118565796,True,male,1761.0,1819.0,Deutschland (XA-DE) + Russland (XA-RU),Schriftsteller + Theaterdichter + Jurist + Rechtsanwalt + Diplomat + Generalkonsul + Staatsrat,7.0
1083,Am Bühl,,False,,,,,,
1085,"Döring, Moritz",http://d-nb.info/116160446,True,male,1798.0,1856.0,Deutschland (XA-DE),Pädagoge,1.0
1088,"Kennat, M.",,False,,,,,,
1093,"Rosenplüt, Hans",http://d-nb.info/118791176,True,male,1400.0,1460.0,Deutschland (XA-DE),Schriftsteller + Meistersinger + Handwerker,3.0
1094,"Halirsch, Ludwig",https://d-nb.info/gnd/116405465,True,male,1802.0,1832.0,Österreich (XA-AT),Schriftsteller + Beamter + Kritiker,3.0
1098,"Hollmann, J. C.",,False,,,,,,
1099,"Pfinzing, Melchior",http://d-nb.info/100745628,True,male,1481.0,1535.0,Deutschland (XA-DE),Schriftsteller + Humanist + Dompropst,3.0
1104,"Grüneisen, Karl Christian Heinrich",http://d-nb.info/116888318,True,male,1765.0,1831.0,Deutschland (XA-DE),Schriftsteller,1.0
1106,"Fischart, Johann",https://d-nb.info/gnd/118533185,True,male,1546.0,1590.0,Deutschland (XA-DE),Satiriker + Publizist + Jurist,3.0
1108,"Melanchthon, Philipp",https://d-nb.info/gnd/118580485,True,male,1497.0,1560.0,Deutschland (XA-DE),Theologe + Evangelischer Theologe + Philologe + Philosoph + Humanist + Reformator,6.0
1110,"Fallersleben, Heinrich Hoffmann von",http://d-nb.info/118552589,True,male,1798.0,1874.0,Deutschland (XA-DE),Schriftsteller + Germanist + Philologe + Bibliothekar + Lyriker + Komponist + Librettist,7.0
1117,"Harburg, Matthias Holzwart von",http://d-nb.info/118774808,True,male,1530.0,1589.0,Deutschland (XA-DE) + Schweiz (XA-CH),Schriftsteller + Lyriker,2.0
1119,Bührer,,False,,,,,,
1125,"Reutter, Leonhardt",,False,,,,,,
1126,"Rießner, Adam",,False,,,,,,
1127,"Freundsberg, Georg von",http://d-nb.info/118536524,True,male,1473.0,1528.0,Deutschland (XA-DE),Landsknechtführer,1.0
1131,"Hutten, Ulrich von",http://d-nb.info/118555049,True,male,1488.0,1523.0,Deutschland (XA-DE),Humanist + Publizist + Politiker,3.0
1132,"Bornitz, Leopold",,False,,,,,,
1140,"Hahn, Karl",http://d-nb.info/100494056,True,,1778.0,1854.0,Deutschland (XA-DE),Theologe + Erzieher + Schriftsteller,3.0
1141,"Förster, Karl",http://d-nb.info/116642955,True,male,1784.0,1841.0,Deutschland (XA-DE),Schriftsteller + Literaturwissenschaftler + Pädagoge + Übersetzer,4.0
1142,"C., W.",,False,,,,,,
1153,"Marquardt, Eduard",(?) http://d-nb.info/1044137681,True,male,1801.0,1889.0,Deutschland (XA-DE),Offizier + Generalmajor + Autor,3.0
1154,"Kongehl, Michael",http://d-nb.info/12672668X,True,male,1646.0,1710.0,Deutschland (XA-DE),Schriftsteller + Bürgermeister,2.0
1155,"Besser, Johann von",http://d-nb.info/11851024X,True,male,1654.0,1729.0,Deutschland (XA-DE),Schriftsteller + Zeremonienmeister + Legationsrat,3.0
1158,Pfister,,False,,,,,,
1159,"Laurenberg, Joh. Wilh.",http://d-nb.info/118726714,True,male,1590.0,1658.0,Deutschland (XA-DE),Schriftsteller + Kartograf + Mathematiker + Hochschullehrer,4.0
1161,Menantes,https://d-nb.info/gnd/118554840,True,male,1681.0,1721.0,Deutschland (XA-DE),Schriftsteller + Schriftsteller + Übersetzer + Librettist + Jurist + Lehrer,6.0
1168,"Günther, Karl Friedrich",(?) http://d-nb.info/116913134,True,male,1807.0,1883.0,Deutschland (XA-DE),,
1174,"Zacharia, Friederich Wilhelm",,False,,,,,,
1178,"Lampert, Johann Friedrich Wilhelm",(?) http://d-nb.info/115751939,True,male,1784.0,1861.0,Deutschland (XA-DE),Pfarrer,1.0
1180,Bergsträßer,,False,,,,,,
1181,Deuver,,False,,,,,,
1185,"Mastalier, Karl",http://d-nb.info/116836539,True,male,1731.0,1795.0,Österreich (XA-AT),Schriftsteller,1.0
1186,"Leon, Gottlieb",http://d-nb.info/100369235,True,male,1757.0,1832.0,Österreich (XA-AT),Schriftsteller + Bibliothekar,2.0
1188,Alringer,,False,,,,,,
1197,"Müller, Wilhelmine",http://d-nb.info/11858524X,True,male,1794.0,1827.0,Deutschland (XA-DE),Schriftsteller + Bibliothekar + Philologe + Librettist + Publizist,5.0
1199,"Hobein, Theodor Ludwig August",http://d-nb.info/1034908332,True,male,1780.0,1831.0,"Sonstiges Ausland, Unbekanntes Land (ZZ)",Jurist + Schriftsteller,2.0
1200,"Eccard, E. C.",,False,,,,,,
1204,"Ense, Karl August Varnhagen von",https://d-nb.info/gnd/118626167,True,male,1785.0,1858.0,Deutschland (XA-DE) + Österreich (XA-AT) + Russland (XA-RU),Publizist + Diplomat + Privatlehrer + Schriftsteller + Literaturkritiker + Biograf,6.0
1205,"Kanngießer, E. F.",,False,,,,,,
1214,"Schmidt, M. H. A.",,False,,,,,,
1219,"Westphalen, Christine",http://d-nb.info/117327190,True,female,1758.0,1840.0,Deutschland (XA-DE),Schriftstellerin + Stifterin + Lyrikerin + Dramatikerin,4.0
1220,"Ludwig I., König von Bayern",http://d-nb.info/118574884,True,male,1786.0,1868.0,Deutschland (XA-DE),Dichter,1.0
1221,"Hundt, Hartwig von",http://d-nb.info/117069000,True,male,1780.0,1835.0,Deutschland (XA-DE),Jurist + Schriftsteller + Übersetzer,3.0
1228,"Richter, Ernst",,False,,,,,,
1231,"Bornemann, Wilhelm",http://d-nb.info/100820557,True,male,1767.0,1851.0,Deutschland (XA-DE),Schriftsteller,1.0
1233,"Schink, Johann Friedrich",http://d-nb.info/118607774,True,male,1755.0,1835.0,Deutschland (XA-DE),Schriftsteller + Bibliothekar + Dramatiker + Dramaturg,4.0
1236,"Wendelstadt, G. F. Christ.",,False,,,,,,
1238,"Weber, C. G. E.",,False,,,,,,
1243,"Hauff, Wilhelm",http://d-nb.info/118546864,True,male,1802.0,1827.0,Deutschland (XA-DE),Schriftsteller,1.0
1246,Schreiber,,False,,,,,,
1251,"Rüter, W.",,False,,,,,,
1255,"Bohvinger, August",,False,,,,,,
1257,"Schweizer, Carl von",(?) http://d-nb.info/131792210,True,male,1797.0,1847.0,Deutschland (XA-DE) + Russland (XA-RU),Staatsrat + Schriftsteller,2.0
1260,"Maltiz, Gotthilf August von",https://d-nb.info/gnd/116722037,True,male,1794.0,1837.0,Deutschland (XA-DE),Schriftsteller,1.0
1261,"Smets, Wilhelm",(?) https://d-nb.info/gnd/118888722,True,male,1796.0,1848.0,Deutschland (XA-DE),Schriftsteller + Pfarrer + Religionslehrer + Katholischer Theologe + Journalist + Politiker,6.0
1266,"Sydow, Oscar von",http://d-nb.info/138583781,True,,1811.0,1886.0,Deutschland (XA-DE),Pfarrer + Lutherischer Theologe + Superintendent + Historiker + Gymnasiallehrer,5.0
1271,"Stier, Rudolf",http://d-nb.info/117257958,True,male,1800.0,1862.0,Deutschland (XA-DE),Evangelischer Theologe + Superintendent + Kirchenlieddichter + Hymnologe,4.0
1272,"Byron, George Gordon",https://d-nb.info/gnd/118518208,True,male,1788.0,1824.0,Großbritannien (XA-GB),Schriftsteller + Librettist,2.0
1275,Rese,,False,,,,,,
1285,"Calderon de la Barca, Pedro",http://d-nb.info/118518399,True,male,1600.0,1681.0,Spanien (XA-ES),Schriftsteller + Geistlicher + Dramatiker + Librettist,4.0
1289,"Zeune, August",(?) http://d-nb.info/116984465,True,male,1778.0,1853.0,Deutschland (XA-DE),Pädagoge + Librettist + Geograf + Germanist + Geograf,5.0
1290,"Camões, Luís de",https://d-nb.info/gnd/118518585,True,,1524.0,1580.0,Portugal (XA-PT),Schriftsteller,1.0
1292,Philippos aus Thessalonike,,False,,,,,,
1293,Homer,https://d-nb.info/gnd/11855333X,True,male,,,Griechenland (Altertum) (XS),Schriftsteller,1.0
1301,Schaumann,,False,,,,,,
1305,Sophokles,https://d-nb.info/gnd/118615688,True,male,,,Griechenland (Altertum) (XS),Schriftsteller + Dramatiker,2.0
1313,Evenos von Paros,https://d-nb.info/gnd/102392730,True,,,,,,
1314,Herodot,https://d-nb.info/gnd/118549855,True,male,,,Griechenland (Altertum) (XS),Historiker + Schriftsteller + Geschichtsschreiber + Geograf + Ethnologe,5.0
1316,Tyrtaios,https://d-nb.info/gnd/11862492X,True,male,,,Griechenland (Altertum) (XS),Schriftsteller,1.0
1320,"Feuchtersleben, Ernst von",http://d-nb.info/118532693,True,male,1806.0,1849.0,Österreich (XA-AT),Arzt + Schriftsteller + Philosoph + Kritiker,4.0
1321,Antipatros von Sidon,https://d-nb.info/gnd/118645358,True,,,,Griechenland (Altertum) (XS),Schriftsteller,1.0
1323,"Wernike, Christian",(?) http://d-nb.info/118631586,True,male,1661.0,1725.0,Deutschland (XA-DE) + Frankreich (XA-FR) + Dänemark (XA-DK),Schriftsteller + Jurist + Diplomat,3.0
1324,Hoffmann,,False,,,,,,
1330,Erylios,,False,,,,,,
1331,Dioskorides,,False,,,,,,
1333,Aischylos,https://d-nb.info/gnd/118500856,True,male,,,Griechenland (Altertum) (XS),Schriftsteller + Dramatiker,2.0
1336,Simonides,https://d-nb.info/gnd/118614517,True,,,,Griechenland (Altertum) (XS),,
1337,"Lindenhan, Andreas Christoph",http://d-nb.info/117025054,True,male,1774.0,1836.0,Deutschland (XA-DE),Schriftsteller,1.0
1350,Waiblinger,,False,,,,,,
1351,Stein,,False,,,,,,
1356,Leonidas aus Tarent,http://d-nb.info/118993674,True,,,,Griechenland (Altertum) (XS),,
1358,"Ortlepp, Ernst",http://d-nb.info/117148970,True,male,1800.0,1864.0,Deutschland (XA-DE),Schriftsteller + Musikkritiker,2.0
1362,"Minding, Julius",http://d-nb.info/11757855X,True,male,1808.0,1850.0,Deutschland (XA-DE),Arzt + Schriftsteller,2.0
1363,"Stieglitz, Heinrich",https://d-nb.info/gnd/119396289,True,male,1801.0,1849.0,Deutschland (XA-DE) + Italien (XA-IT),Schriftsteller + Bibliothekar,2.0
1366,"Gruppe, Otto Friedrich",http://d-nb.info/100146694,True,male,1804.0,1876.0,Polen (XA-PL) + Deutschland (XA-DE),Schriftsteller + Publizist + Philosoph + Kunstkritiker,4.0
1367,Polystratos,(?) https://d-nb.info/gnd/1089722079,True,,,,"Sonstiges Ausland, Unbekanntes Land (ZZ)",,
1371,Ovid,https://d-nb.info/gnd/118590995,True,male,,17.0,Römisches Reich (XT),Schriftsteller,1.0
1374,"Shakespeare, William",https://d-nb.info/gnd/118613723,True,male,1564.0,1616.0,Großbritannien (XA-GB),Schriftsteller + Dramatiker + Lyriker + Schauspieler,4.0
